,text
8831,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
8832,"{'neg': 0.389, 'neu': 0.611, 'pos': 0.0, 'compound': -0.6249}"
8833,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.6369}"
8834,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
8835,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8836,"{'neg': 0.33, 'neu': 0.493, 'pos': 0.177, 'compound': -0.4767}"
8837,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
8838,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
8839,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8840,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8841,"{'neg': 0.226, 'neu': 0.522, 'pos': 0.252, 'compound': 0.0772}"
8842,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}"
8843,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5859}"
8844,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.128}"
8845,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.5267}"
8846,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8847,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8848,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8849,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8850,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8851,"{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.5574}"
8852,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
8853,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8854,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
8855,"{'neg': 0.231, 'neu': 0.513, 'pos': 0.256, 'compound': -0.128}"
8856,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8857,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8858,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8859,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
8860,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8861,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.34}"
8862,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8863,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}"
8864,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}"
8865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8866,"{'neg': 0.29, 'neu': 0.561, 'pos': 0.15, 'compound': -0.3612}"
8867,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8868,"{'neg': 0.176, 'neu': 0.481, 'pos': 0.342, 'compound': 0.4767}"
8869,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.8316}"
8870,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8871,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}"
8872,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
8873,"{'neg': 0.0, 'neu': 0.403, 'pos': 0.597, 'compound': 0.7506}"
8874,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7184}"
8875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8876,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8877,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
8878,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8879,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8880,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8689}"
8881,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
8882,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
8883,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}"
8884,"{'neg': 0.222, 'neu': 0.556, 'pos': 0.222, 'compound': 0.0}"
8885,"{'neg': 0.305, 'neu': 0.695, 'pos': 0.0, 'compound': -0.3875}"
8886,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8887,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.6808}"
8888,"{'neg': 0.29, 'neu': 0.561, 'pos': 0.15, 'compound': -0.3612}"
8889,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5574}"
8890,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
8891,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8892,"{'neg': 0.158, 'neu': 0.383, 'pos': 0.459, 'compound': 0.5747}"
8893,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
8894,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8895,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}"
8896,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8897,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8898,"{'neg': 0.384, 'neu': 0.377, 'pos': 0.239, 'compound': -0.3182}"
8899,"{'neg': 0.372, 'neu': 0.479, 'pos': 0.149, 'compound': -0.6378}"
8900,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8901,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
8902,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8903,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}"
8904,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7184}"
8905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8906,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
8907,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8908,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
8909,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}"
8910,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8911,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}"
8912,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
8913,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
8914,"{'neg': 0.174, 'neu': 0.719, 'pos': 0.108, 'compound': -0.2732}"
8915,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
8916,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
8917,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8918,"{'neg': 0.153, 'neu': 0.593, 'pos': 0.254, 'compound': 0.296}"
8919,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
8920,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
8921,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8922,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}"
8923,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.3818}"
8924,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8925,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.6705}"
8926,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8927,"{'neg': 0.119, 'neu': 0.714, 'pos': 0.167, 'compound': 0.1531}"
8928,"{'neg': 0.597, 'neu': 0.403, 'pos': 0.0, 'compound': -0.836}"
8929,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}"
8930,"{'neg': 0.505, 'neu': 0.495, 'pos': 0.0, 'compound': -0.8481}"
8931,"{'neg': 0.351, 'neu': 0.649, 'pos': 0.0, 'compound': -0.4019}"
8932,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}"
8933,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.0258}"
8934,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
8935,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8936,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9169}"
8937,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}"
8938,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8939,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4215}"
8940,"{'neg': 0.094, 'neu': 0.588, 'pos': 0.318, 'compound': 0.5859}"
8941,"{'neg': 0.123, 'neu': 0.726, 'pos': 0.151, 'compound': 0.119}"
8942,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8943,"{'neg': 0.223, 'neu': 0.555, 'pos': 0.222, 'compound': 0.2449}"
8944,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8945,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8946,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8947,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
8948,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
8949,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.4588}"
8950,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8951,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.4404}"
8952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8953,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.4939}"
8954,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.6597}"
8955,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
8956,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.6486}"
8957,"{'neg': 0.0, 'neu': 0.164, 'pos': 0.836, 'compound': 0.6249}"
8958,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8402}"
8959,"{'neg': 0.289, 'neu': 0.578, 'pos': 0.133, 'compound': -0.4019}"
8960,"{'neg': 0.185, 'neu': 0.616, 'pos': 0.199, 'compound': 0.0516}"
8961,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
8962,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}"
8963,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}"
8964,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}"
8965,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5574}"
8966,"{'neg': 0.339, 'neu': 0.551, 'pos': 0.11, 'compound': -0.5994}"
8967,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}"
8968,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8969,"{'neg': 0.294, 'neu': 0.523, 'pos': 0.183, 'compound': -0.4019}"
8970,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8971,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8972,"{'neg': 0.374, 'neu': 0.432, 'pos': 0.194, 'compound': -0.3612}"
8973,"{'neg': 0.104, 'neu': 0.672, 'pos': 0.224, 'compound': 0.3818}"
8974,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.4364}"
8975,"{'neg': 0.259, 'neu': 0.602, 'pos': 0.139, 'compound': -0.4588}"
8976,"{'neg': 0.159, 'neu': 0.606, 'pos': 0.235, 'compound': 0.25}"
8977,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
8978,"{'neg': 0.239, 'neu': 0.556, 'pos': 0.206, 'compound': -0.1531}"
8979,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8980,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8981,"{'neg': 0.19, 'neu': 0.634, 'pos': 0.176, 'compound': -0.0516}"
8982,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.886}"
8983,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.8271}"
8984,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}"
8985,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}"
8986,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.6705}"
8987,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8988,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
8989,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8990,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8991,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}"
8992,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}"
8993,"{'neg': 0.135, 'neu': 0.468, 'pos': 0.398, 'compound': 0.6705}"
8994,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8995,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8996,"{'neg': 0.27, 'neu': 0.345, 'pos': 0.385, 'compound': 0.4588}"
8997,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
8998,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8999,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.8316}"
9000,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
9001,"{'neg': 0.257, 'neu': 0.541, 'pos': 0.203, 'compound': -0.2023}"
9002,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9003,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
9004,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
9005,"{'neg': 0.364, 'neu': 0.0, 'pos': 0.636, 'compound': 0.3612}"
9006,"{'neg': 0.493, 'neu': 0.329, 'pos': 0.178, 'compound': -0.7717}"
9007,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
9008,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
9009,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}"
9010,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
9011,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}"
9012,"{'neg': 0.154, 'neu': 0.679, 'pos': 0.167, 'compound': 0.0516}"
9013,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9014,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}"
9015,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6597}"
9016,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9017,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.8481}"
9018,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
9019,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
9020,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
9021,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
9022,"{'neg': 0.351, 'neu': 0.649, 'pos': 0.0, 'compound': -0.6597}"
9023,"{'neg': 0.147, 'neu': 0.513, 'pos': 0.34, 'compound': 0.4588}"
9024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9025,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
9026,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9027,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9028,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}"
9029,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}"
9030,"{'neg': 0.209, 'neu': 0.608, 'pos': 0.182, 'compound': -0.1027}"
9031,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.4449}"
9032,"{'neg': 0.237, 'neu': 0.576, 'pos': 0.187, 'compound': -0.1779}"
9033,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
9034,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5423}"
9035,"{'neg': 0.197, 'neu': 0.657, 'pos': 0.146, 'compound': -0.1779}"
9036,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
9037,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}"
9038,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9039,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.0382}"
9040,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9041,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9042,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9043,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9044,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}"
9045,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9046,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9047,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
9048,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9049,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.6124}"
9050,"{'neg': 0.301, 'neu': 0.414, 'pos': 0.285, 'compound': -0.092}"
9051,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
9052,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}"
9053,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}"
9054,"{'neg': 0.236, 'neu': 0.472, 'pos': 0.291, 'compound': 0.1779}"
9055,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
9056,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
9057,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
9058,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9059,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6705}"
9060,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
9061,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.8442}"
9062,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9063,"{'neg': 0.3, 'neu': 0.455, 'pos': 0.245, 'compound': -0.1531}"
9064,"{'neg': 0.35, 'neu': 0.273, 'pos': 0.377, 'compound': -0.128}"
9065,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9066,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5719}"
9067,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9068,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9069,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.3818}"
9070,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
9071,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
9072,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
9073,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
9074,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0258}"
9075,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
9076,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9077,"{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.8555}"
9078,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9079,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9080,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9081,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
9082,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9083,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}"
9084,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9085,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
9086,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9087,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9088,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.4588}"
9089,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.802}"
9090,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}"
9091,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.8402}"
9092,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9093,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9094,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
9096,"{'neg': 0.773, 'neu': 0.227, 'pos': 0.0, 'compound': -0.5267}"
9097,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}"
9098,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}"
9099,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.0258}"
9100,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}"
9101,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}"
9102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9103,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9104,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
9105,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
9106,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9107,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
9108,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.4333}"
9109,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9110,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}"
9111,"{'neg': 0.146, 'neu': 0.702, 'pos': 0.152, 'compound': 0.0258}"
9112,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9113,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
9114,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.7717}"
9115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9116,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
9117,"{'neg': 0.239, 'neu': 0.556, 'pos': 0.206, 'compound': -0.1531}"
9118,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9119,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
9120,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}"
9121,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}"
9122,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9123,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1531}"
9124,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9125,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
9126,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
9127,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}"
9128,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
9129,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}"
9130,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
9131,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
