,text
307,"{'neg': 0.172, 'neu': 0.478, 'pos': 0.349, 'compound': 0.5719}"
308,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.703}"
309,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
310,"{'neg': 0.471, 'neu': 0.157, 'pos': 0.372, 'compound': -0.4404}"
311,"{'neg': 0.281, 'neu': 0.409, 'pos': 0.31, 'compound': 0.128}"
312,"{'neg': 0.281, 'neu': 0.493, 'pos': 0.227, 'compound': -0.2732}"
313,"{'neg': 0.258, 'neu': 0.614, 'pos': 0.128, 'compound': -0.4023}"
314,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}"
315,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
316,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
317,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
318,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
319,"{'neg': 0.299, 'neu': 0.701, 'pos': 0.0, 'compound': -0.6908}"
321,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.8519}"
322,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}"
323,"{'neg': 0.258, 'neu': 0.515, 'pos': 0.227, 'compound': -0.0772}"
324,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.9022}"
325,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
326,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
327,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
328,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.6486}"
329,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
330,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6908}"
331,"{'neg': 0.147, 'neu': 0.698, 'pos': 0.155, 'compound': 0.0258}"
332,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
333,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
334,"{'neg': 0.458, 'neu': 0.278, 'pos': 0.264, 'compound': -0.34}"
335,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
336,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
337,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
338,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
339,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
340,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
341,"{'neg': 0.555, 'neu': 0.274, 'pos': 0.171, 'compound': -0.6808}"
342,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
343,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
344,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
345,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
346,"{'neg': 0.56, 'neu': 0.326, 'pos': 0.114, 'compound': -0.8481}"
347,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}"
348,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
349,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.7501}"
350,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
351,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
352,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
353,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
355,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}"
356,"{'neg': 0.261, 'neu': 0.522, 'pos': 0.216, 'compound': -0.1531}"
357,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
358,"{'neg': 0.386, 'neu': 0.361, 'pos': 0.253, 'compound': -0.2732}"
359,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.8402}"
360,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
361,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
362,"{'neg': 0.112, 'neu': 0.415, 'pos': 0.473, 'compound': 0.8658}"
363,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}"
364,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}"
365,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
366,"{'neg': 0.181, 'neu': 0.44, 'pos': 0.379, 'compound': 0.3818}"
367,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
368,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}"
369,"{'neg': 0.117, 'neu': 0.5, 'pos': 0.383, 'compound': 0.4939}"
370,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}"
371,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
372,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.4939}"
373,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
374,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}"
375,"{'neg': 0.221, 'neu': 0.613, 'pos': 0.166, 'compound': 0.0258}"
376,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
377,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}"
378,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
379,"{'neg': 0.225, 'neu': 0.362, 'pos': 0.413, 'compound': 0.3818}"
380,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}"
381,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
382,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}"
383,"{'neg': 0.357, 'neu': 0.456, 'pos': 0.187, 'compound': -0.3274}"
384,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.1531}"
385,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.6808}"
386,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
387,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
388,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
389,"{'neg': 0.147, 'neu': 0.698, 'pos': 0.155, 'compound': 0.0258}"
390,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
391,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
392,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
393,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
394,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}"
395,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
396,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}"
397,"{'neg': 0.14, 'neu': 0.614, 'pos': 0.246, 'compound': 0.296}"
398,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
399,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}"
400,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}"
401,"{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.7717}"
402,"{'neg': 0.162, 'neu': 0.539, 'pos': 0.299, 'compound': 0.3182}"
403,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
405,"{'neg': 0.207, 'neu': 0.429, 'pos': 0.364, 'compound': 0.0516}"
406,"{'neg': 0.493, 'neu': 0.329, 'pos': 0.178, 'compound': -0.7717}"
407,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}"
408,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.2732}"
409,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
410,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
411,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
412,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
413,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5106}"
414,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}"
415,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
416,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}"
417,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
418,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
419,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
420,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
421,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
422,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
423,"{'neg': 0.151, 'neu': 0.616, 'pos': 0.233, 'compound': 0.296}"
424,"{'neg': 0.374, 'neu': 0.11, 'pos': 0.516, 'compound': 0.0772}"
425,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
427,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
428,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
429,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
430,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
431,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
432,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}"
433,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
434,"{'neg': 0.863, 'neu': 0.137, 'pos': 0.0, 'compound': -0.743}"
435,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.2023}"
436,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}"
437,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
438,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}"
439,"{'neg': 0.129, 'neu': 0.68, 'pos': 0.19, 'compound': 0.2263}"
440,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
442,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
443,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6115}"
444,"{'neg': 0.235, 'neu': 0.588, 'pos': 0.176, 'compound': -0.1531}"
445,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
446,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
447,"{'neg': 0.152, 'neu': 0.526, 'pos': 0.322, 'compound': 0.4404}"
448,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}"
449,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
450,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
451,"{'neg': 0.144, 'neu': 0.685, 'pos': 0.171, 'compound': 0.1027}"
452,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}"
453,"{'neg': 0.093, 'neu': 0.432, 'pos': 0.475, 'compound': 0.7351}"
454,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
455,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
456,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9186}"
457,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.7506}"
458,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6808}"
459,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
460,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
461,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
462,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
463,"{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}"
464,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.7964}"
465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
466,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
467,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
468,"{'neg': 0.2, 'neu': 0.375, 'pos': 0.425, 'compound': 0.3818}"
469,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6597}"
470,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
471,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
472,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
473,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.4717}"
474,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
475,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
476,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
477,"{'neg': 0.31, 'neu': 0.493, 'pos': 0.197, 'compound': -0.1531}"
478,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}"
479,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.7783}"
480,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
481,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
482,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}"
483,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.25}"
484,"{'neg': 0.18, 'neu': 0.602, 'pos': 0.218, 'compound': 0.128}"
485,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}"
486,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}"
487,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.3724}"
488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
489,"{'neg': 0.48, 'neu': 0.52, 'pos': 0.0, 'compound': -0.8074}"
490,"{'neg': 0.353, 'neu': 0.526, 'pos': 0.12, 'compound': -0.4767}"
491,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
492,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.2023}"
493,"{'neg': 0.233, 'neu': 0.333, 'pos': 0.433, 'compound': 0.2023}"
494,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
495,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.3612}"
496,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}"
497,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
498,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
499,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}"
500,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
501,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
502,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
503,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
504,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
505,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
506,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
507,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
508,"{'neg': 0.424, 'neu': 0.4, 'pos': 0.176, 'compound': -0.4767}"
509,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}"
510,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
511,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
512,"{'neg': 0.494, 'neu': 0.225, 'pos': 0.281, 'compound': -0.4404}"
513,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}"
514,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}"
515,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.128}"
516,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
517,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
518,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
519,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}"
520,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}"
521,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
522,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
523,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
524,"{'neg': 0.425, 'neu': 0.23, 'pos': 0.345, 'compound': -0.1779}"
525,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}"
526,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}"
527,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}"
528,"{'neg': 0.48, 'neu': 0.52, 'pos': 0.0, 'compound': -0.8074}"
529,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.5859}"
530,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}"
531,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}"
532,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}"
533,"{'neg': 0.258, 'neu': 0.614, 'pos': 0.128, 'compound': -0.4023}"
534,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}"
535,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6124}"
536,"{'neg': 0.301, 'neu': 0.585, 'pos': 0.114, 'compound': -0.3027}"
537,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}"
539,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.3089}"
540,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
541,"{'neg': 0.476, 'neu': 0.374, 'pos': 0.15, 'compound': -0.7269}"
542,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}"
543,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
544,"{'neg': 0.184, 'neu': 0.561, 'pos': 0.255, 'compound': 0.34}"
545,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
546,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
547,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
548,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
549,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
550,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
551,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}"
552,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
553,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}"
554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
555,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
556,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.4588}"
557,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
558,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
559,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
560,"{'neg': 0.424, 'neu': 0.4, 'pos': 0.176, 'compound': -0.4767}"
561,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
562,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
563,"{'neg': 0.418, 'neu': 0.411, 'pos': 0.171, 'compound': -0.5574}"
564,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.25}"
565,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
566,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
567,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
568,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
569,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
570,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
571,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.3182}"
572,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.5574}"
573,"{'neg': 0.424, 'neu': 0.397, 'pos': 0.179, 'compound': -0.5719}"
574,"{'neg': 0.356, 'neu': 0.444, 'pos': 0.2, 'compound': -0.4215}"
575,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}"
576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
577,"{'neg': 0.394, 'neu': 0.471, 'pos': 0.135, 'compound': -0.6597}"
578,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}"
579,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
580,"{'neg': 0.225, 'neu': 0.563, 'pos': 0.211, 'compound': -0.0516}"
581,"{'neg': 0.172, 'neu': 0.478, 'pos': 0.349, 'compound': 0.5719}"
582,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
583,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}"
584,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
585,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.128}"
586,"{'neg': 0.139, 'neu': 0.723, 'pos': 0.139, 'compound': 0.0}"
587,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}"
588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
589,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
590,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.25}"
591,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.577}"
592,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
593,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
594,"{'neg': 0.25, 'neu': 0.606, 'pos': 0.144, 'compound': -0.1027}"
595,"{'neg': 0.183, 'neu': 0.592, 'pos': 0.225, 'compound': 0.1779}"
596,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
597,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}"
598,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
599,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
600,"{'neg': 0.159, 'neu': 0.69, 'pos': 0.152, 'compound': -0.0258}"
601,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}"
602,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
603,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
605,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.25}"
606,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
607,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
608,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
609,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
610,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}"
611,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}"
612,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}"
613,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
614,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
615,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
